taxon,EOK05_S_2020-02-07,EOK05_S_2020-02-21,EOK05_S_2020-02-26,EOK05_S_2020-03-10,EOK05_S_2020-03-23,EOK05_S_2020-04-17,EOK05_S_2020-04-27,EOK05_S_2020-05-11,EOK05_S_2020-05-22,EOK05_S_2020-05-27,EOK05_S_2020-06-09,EOK05_S_2020-06-18,EOK05_S_2020-07-02,EOK05_S_2020-07-17,EOK05_S_2020-07-27,EOK05_S_2020-08-06,EOK05_S_2020-09-02,EOK05_S_2020-09-16,EOK05_S_2020-09-29,EOK05_S_2020-10-29,EOK05_S_2020-11-19,EOK05_S_Wi2021
Algoriphagus,0.00174624437852837,0.0132986302410852,0.0107800544676436,0.0111015172073517,0.00793913331128018,0.00430004777830865,0.00581006994769677,0.00472092839662114,0.00386153162696921,0.0109626584446728,0.0107483386304536,0.00843998234774934,0.0278077026663076,0.00534370296036126,0.0148621622681463,0.0109235352532274,0.0038179006379277,0.00797037958226167,0.00295965522612804,0.0175920570657413,0.00839164662147387,0.0100854495125767
Albidovulum,0,3.79960864031005e-05,1.62106082220205e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sva0485,5.58160303639205e-05,0.000379960864031005,0.00034042277266243,0.00033921302578019,0.00170124285241718,0.000382226469182991,0.000340286092381372,0.000299992105470909,0.00022212350066637,0.000593810665753112,0.00121352210343831,0.000459694027655193,0.000706975491516294,0.000150526843953838,0.000941139563154386,0.00440101110408956,0.0047844577614537,0.00293943076792629,0.00154905931426,0.00407268170426065,0.000929368029739777,0.00134793597304128
Marinimicrobia (SAR406 clade),0,1.89980432015502e-05,0,0,0,0,0,1.57890581826794e-05,0,0,3.85245112202639e-05,0,0,0,0,2.25692877132798e-05,8.05464269605e-05,5.65275147678132e-05,7.78856638454748e-05,7.22961249277039e-05,0,0
Sphingomonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytophagales,1.59474372468344e-05,0.000208978475217053,4.86318246660615e-05,0,2.36283729502386e-05,6.37044115304985e-05,5.041275442687e-05,0.000394726454566985,1.70864231281823e-05,2.28388717597351e-05,9.63112780506597e-05,1.83877611062077e-05,0.000100996498788042,0.000175614651279478,0.000117642445394298,0,0.000161092853921,2.82637573839066e-05,2.59618879484916e-05,0.00253036437246964,5.46687076317516e-05,0.000601757130822
vadinHA49,0,1.89980432015502e-05,0,3.08375477981991e-05,0,0,7.5619131640305e-05,0.00191047604010421,0.0005809383863582,0.000114194358798675,5.77867668303958e-05,1.83877611062077e-05,0,0,0,6.77078631398393e-05,0,0,3.46158505979888e-05,0,0,2.407028523288e-05
Vibrio,7.97371862341722e-06,0,1.62106082220205e-05,0,0,6.37044115304985e-05,0,0.000205257756374832,8.54321156409117e-05,6.85166152792052e-05,0.00115573533660792,0,0.00164960948020469,0.000451580531861515,0.00188227912630877,0.00243748307303422,0.0004349507055867,0.000650066419829852,0.00156636723955899,7.22961249277039e-05,0,0
FFCH9454,0,0,0,0,0,0,1.26031886067175e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limnobacter,7.97371862341722e-05,9.49902160077512e-05,0.000162106082220205,3.08375477981991e-05,5.90709323755966e-05,0.000127408823060997,0,0,1.70864231281823e-05,4.56777435194701e-05,0.000231147067321583,0.000165489849955869,0.00016832749798007,0.000150526843953838,0.00019607074232383,0.000112846438566399,3.22185707842e-05,0,0.000181733215639441,0.000240987083092346,0.000136671769079379,0.00019256228186304
Thiothrix,0.000239211558702517,0.000265972604821703,0.000210737906886266,0.00141852719871716,0.00108690515571098,4.77783086478739e-05,0.000289873337954502,0.000457882687297703,0.000256296346922735,6.85166152792052e-05,5.77867668303958e-05,0.0002390408943807,0.000471316994344196,2.50878073256397e-05,0.000117642445394298,0.000157985013992958,0.0001449835685289,0,8.6539626494972e-05,9.63948332369385e-05,0.000191340476711131,0.00019256228186304
Simplicispira metamorpha,0.000621950052626543,0.000436954993635656,0.000697056153546881,0.00166522758110275,0.00159491517414111,0.000716674629718108,0.00156279538723297,0.000631562327307176,0.00143525954276732,0.00134749343382437,0.000539343157083695,0.00176522506619594,0.000706975491516294,0.00110386352232815,0.000156856593859064,2.25692877132798e-05,0.0002255299954894,0,0.000337504543330391,0.000602467707730866,0.000874699322108025,0.00038512456372608
Phaselicystis,6.37897489873377e-05,0.00146284932651937,0.000534950071326676,0.000400888121376588,0.00100420585038514,0.000159261028826246,0.00030247652656122,0.000347359280018947,0.000341728462563647,0.00143884892086331,0.000654916690744486,0.000441306266548985,0.00175060597899273,0.000401404917210236,0.000509783930041959,0.00160241942764286,0.000805464269605,0.00104575902320454,0.000605777385464804,0.00120493541546173,0.000464684014869888,0.00028884342279456
[Cytophaga] xylanolytica group,3.18948744936689e-05,5.69941296046507e-05,8.10530411101024e-05,0.00215862834587394,0.000838807239733472,6.37044115304985e-05,0.000176444640494045,0.00216310097102708,0.00386153162696921,0.000228388717597351,5.77867668303958e-05,0.0002390408943807,0,0,0,0,3.22185707842e-05,2.82637573839066e-05,9.51935891444692e-05,2.40987083092346e-05,2.73343538158758e-05,0.00163677939583584
Cryomorphaceae,0.000590055178132874,0.00250774170260463,0.0013454804824277,0.00132601455532256,0.00184301309011861,0.00125816212772735,0.00168882727330014,0.00186310886555617,0.000837234733280935,0.00139317117734384,0.00302417413079072,0.000606796116504854,0.00444384594667385,0.00180632212744606,0.00819575702913611,0.00864403719418615,0.0088762162510471,0.012407789491535,0.00342696920920089,0.00334972045498361,0.0034987972884321,0.00045733541942472
Campylobacteria,7.97371862341722e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65275147678132e-05,0,0.000120493541546173,0,0.00021663256709592
CPR2,0,0,6.4842432888082e-05,6.16750955963982e-05,2.36283729502386e-05,0,1.26031886067175e-05,0,0,6.85166152792052e-05,5.77867668303958e-05,0.000147102088849662,0.000100996498788042,0,0.000156856593859064,0,0,5.65275147678132e-05,6.05777385464804e-05,0.000120493541546173,0,2.407028523288e-05
Acidobacteriota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluviicoccus,0,0,0,0.00135685210312076,0.000189026983601909,0,6.30159430335875e-05,0.000899976316412726,0.000324642039435465,6.85166152792052e-05,0.000308196089762111,0.000422918505442777,3.3665499596014e-05,2.50878073256397e-05,0,0,8.05464269605e-05,0,8.6539626494972e-05,0.000265085791401581,0.000136671769079379,0.00149235768443856
Thermoanaerobaculaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodopirellula,7.97371862341722e-06,3.79960864031005e-05,0.000113474257554143,0,2.36283729502386e-05,6.37044115304985e-05,1.26031886067175e-05,0,0,4.56777435194701e-05,7.70490224405278e-05,1.83877611062077e-05,0.00016832749798007,2.50878073256397e-05,0.000470569781577193,0.000135415726279679,0.0003544042786262,0.000113055029535626,0.000276926804783911,2.40987083092346e-05,0.000109337415263503,0
Rubrivirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBNT15,0.000167448091091762,0.000170982388813952,0.000291790947996369,0.00135685210312076,0.000744293747932517,3.18522057652492e-05,0.000113428697460457,0.00025262493092287,0.000187950654410006,9.13554870389403e-05,0.000866801502455938,0.000606796116504854,6.7330999192028e-05,0.000878073256397391,0.000313713187718129,0.00099304865938431,0.0007088085572524,0.000650066419829852,0.00114232306973363,0.00443416232889917,0.000437349661054013,0.00308099650980864
Hirschia,7.97371862341722e-06,0.000132986302410852,1.62106082220205e-05,0.000154187738990995,0.000129956051226313,1.59261028826246e-05,0.000126031886067175,0.000868398200047367,0.000717629771383659,0.000251227589357086,7.70490224405278e-05,0.000275816416593116,0.000134661998384056,2.50878073256397e-05,3.92141484647661e-05,0.000135415726279679,4.83278561763e-05,8.47912721517199e-05,4.3269813247486e-05,9.63948332369385e-05,0.000136671769079379,0.00014442171139728
Gallionellaceae,0.000470449398781616,0.00102589433288371,0.000599792504214758,0.00431725669174787,0.0157246821983838,0.00764452938365982,0.00228117713781587,0.000978921607326123,0.00239209923794553,0.000776521639830992,0.00078975248001541,0.00134230656075316,0.00579046593051441,0.000401404917210236,0.000745068820830556,0.00135415726279679,0.0013370706875443,0.00189367174472174,0.000181733215639441,0.0181222286485444,0.00194073912092718,0.050547598989048
Turicella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paracoccus,0.000271106433196185,5.69941296046507e-05,0.000178316690442225,3.08375477981991e-05,9.45134918009546e-05,0.000350374263417742,0.000113428697460457,9.47343490960764e-05,0.000170864231281823,0.000548132922233642,0.000385245112202639,0.000827449249779347,0.00016832749798007,0,0,4.51385754265595e-05,0,0,5.19237758969832e-05,2.40987083092346e-05,0,0
SB-5,9.56846234810066e-05,0.000645933468852708,0.000551160679548697,0.000555075860367584,0.00127593213931289,0.000461856983596114,0.000491524355661983,0.000615773269124497,0.000649284078870929,0.00105058810094781,0.00121352210343831,0.000606796116504854,0.00148128198222462,0.000200702458605118,0.00156856593859064,0.00257289879931389,0.0017881306785231,0.00231762810548034,0.00156636723955899,0.00171100828995566,0.00125738027553029,0.00134793597304128
Francisellales,0,0,0,0,0,0,0,0,0,2.28388717597351e-05,0,0,3.3665499596014e-05,0,0,0,0,0,0,0,0,0
Blastopirellula,7.97371862341722e-06,1.89980432015502e-05,0,3.08375477981991e-05,0,0,0,0,1.70864231281823e-05,4.56777435194701e-05,1.92622556101319e-05,0,0,5.01756146512795e-05,3.92141484647661e-05,4.51385754265595e-05,1.61092853921e-05,0,4.3269813247486e-05,0,2.73343538158758e-05,0
JTB23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lutibacter,0.00257551111536376,0.0103159374584418,0.011039424199196,0.00758603675835698,0.0045839043523463,0.00568561872909699,0.00419686180603693,0.00585774058577406,0.00275091412363736,0.0171291538198013,0.0121544832899933,0.0078699617534569,0.0183476972798276,0.0110888108379328,0.0190188620054116,0.0109912431163672,0.0112120626329016,0.0183997060569232,0.0171175381207055,0.0112540967804126,0.0104417231576646,0.00507883018413768
Porticoccus,7.97371862341722e-05,0.000246974561620153,0.000129684865776164,0.000370050573578389,0.000271726288927744,3.18522057652492e-05,0.000466317978448547,0.0019894213310176,0.00126439531148549,0.00013703323055841,0.000558605412693826,0.0002390408943807,0.000302989496364126,7.52634219769192e-05,0.000117642445394298,0.000406247178839036,0.0005638249887235,0.000339165088606879,0.000199041140938436,0.000867553499132446,0.000492018368685764,9.628114093152e-05
Blastocatellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hormoscilla SI04-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfurivibrio,3.18948744936689e-05,0.000379960864031005,0,0.000431725669174787,0.00252823590567554,0.000430004777830865,0.000289873337954502,9.47343490960764e-05,0.000153777808153641,4.56777435194701e-05,0.000943850524896465,0.000772285966460724,0.000908968489092378,0.000175614651279478,0.00019607074232383,0.000925340796244471,0.001933114247052,0.00206325428902518,0.00171348460460045,0.00669944090996723,0.00139405204460967,0.00707666385846672
Haliangiaceae,7.97371862341722e-06,1.89980432015502e-05,3.2421216444041e-05,0,0,3.18522057652492e-05,1.26031886067175e-05,0,1.70864231281823e-05,0,5.77867668303958e-05,0,0,0,3.92141484647661e-05,2.25692877132798e-05,0,2.82637573839066e-05,0.000112501514443464,7.22961249277039e-05,2.73343538158758e-05,0
Salinirepens,0.000613976334003126,0.00235575735699223,0.00119958500842952,0.000462563216972986,0.000330797221303341,0.000875935658544354,0.000920032768290377,0.000868398200047367,0.000170864231281823,0.000525294050473907,0.000211884811711451,0.000147102088849662,0.0012119579854565,0.000426492724535876,0.00180385082937924,0.000496524329692155,0.0012081964044075,0.00195019925948956,0.000605777385464804,0.000891652207441681,0.00218674830527006,0
Halobacteriovorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6539626494972e-06,0,0,0
Gaetbulibacter,5.58160303639205e-05,0.000246974561620153,0.000275580339774348,3.08375477981991e-05,7.08851188507159e-05,7.96305144131231e-05,5.041275442687e-05,1.57890581826794e-05,0,0.000205549845837616,0.000308196089762111,7.35510444248308e-05,0.000403985995152168,0.000100351229302559,0.000274499039253363,0.000135415726279679,0.0003060764224499,0.000650066419829852,0.000519237758969832,2.40987083092346e-05,0.000164006122895255,4.814057046576e-05
Pseudarcobacter,0.00238414186840175,0.0037426145107054,0.00293412008818571,0.00160355248550635,0.00326071546713293,0.0019429845516802,0.00170143046190686,0.00247888213468067,0.00288760550866282,0.000936393742149138,0.000963112780506597,0.00114004118858488,0.0031308914624293,0.00188158554942298,0.000627426375436257,0.000383677891125756,0.0006765899864682,0.00175235295780221,0.00132405628537307,0.00773568536726431,0.00213207959763831,0.0056565170297268
Thalassotalea,4.78423117405033e-05,0.000132986302410852,9.72636493321229e-05,0,0,4.77783086478739e-05,5.041275442687e-05,1.57890581826794e-05,0,0,0,0,6.7330999192028e-05,0,3.92141484647661e-05,0,1.61092853921e-05,5.65275147678132e-05,0,4.81974166184692e-05,0.000218674830527006,0
Rubritalea,7.97371862341722e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dissulfuribacteraceae,0,0,0,0,0,4.77783086478739e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfomicrobium,0.00270309061333844,0.00182381214734882,0.00111853196731941,0.00104847662513877,0.00069703700203204,0.00138557095078834,0.00105866784296427,0.00145259335280651,0.00152069165840823,0.00205549845837616,0.00198401232784359,0.00126875551632833,0.00131295448424455,0.00303562468640241,0.00396062899494137,0.00343053173241852,0.00161092853921,0.000960967751052825,0.00158367516485799,0.000361480624638519,0.00106603979881916,0.00019256228186304
Nitrincolaceae,0,0,0,0,0,0,1.26031886067175e-05,0,1.70864231281823e-05,0,0,0,0,0,3.92141484647661e-05,2.25692877132798e-05,4.83278561763e-05,0,4.3269813247486e-05,0,0,0
HTCC5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcanivorax,0,1.89980432015502e-05,0,0,7.08851188507159e-05,0,0,1.57890581826794e-05,1.70864231281823e-05,0,0.000250409322931715,0,0.00124562348505252,0.000752634219769192,0.00266656209560409,0.00230206734675454,0.0015626006830337,0.00226110059071253,0.00110770721913564,0.000843454790823212,0.000109337415263503,2.407028523288e-05
Flavobacteriales,0.00107645201416132,0.00644033664532553,0.00314485799507197,0.00644504748982361,0.00472567459004773,0.00224558050645007,0.00559581574138257,0.00311044446198784,0.00288760550866282,0.00292337558524609,0.00539343157083695,0.00224330685495734,0.00787772690546728,0.00373808329152032,0.00568605152739108,0.00548433691432698,0.0056060313164508,0.0055679602046296,0.00233656991536425,0.00421727395411606,0.00265143232013995,0.00033698399326032
Run-SP154,0.0053264440404427,0.00309668104185269,0.00471728699260796,0.00120266436412976,0.0025046075327253,0.000477783086478739,0.000920032768290377,0.000694718560037894,0.000905580425793664,0.00376841384035629,0.00292786285274006,0.00718961459252721,0.0036022084567735,0.00614651279478174,0.00349005921336418,0.000722217206824953,0.002094207100973,0.00149797914134705,0.00211156688647732,0.000240987083092346,0.000765361906844522,0.00014442171139728
Proteobacteria superphylum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61092853921e-05,0,0,0,0,0
Proteiniphilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dyadobacter,0,0,0,6.16750955963982e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.628114093152e-05
Labilibacter,0,1.89980432015502e-05,1.62106082220205e-05,6.16750955963982e-05,0,0,0,0,0,0,0,1.83877611062077e-05,0,0,0,2.25692877132798e-05,0,0,0,0,2.73343538158758e-05,0
ADurb.Bin120,0,0,0,0,1.18141864751193e-05,0,0,0,0,2.28388717597351e-05,3.85245112202639e-05,0,0,0,0,4.51385754265595e-05,3.22185707842e-05,2.82637573839066e-05,1.73079252989944e-05,4.81974166184692e-05,2.73343538158758e-05,0
Thauera,0.00208114056071189,0.00208978475217053,0.00128063804953962,0.00172690267669915,0.00153584424176551,0.00216594999203695,0.0035288928098809,0.00372621773111234,0.00358814885691829,0.00338015302044079,0.00310122315323124,0.00299720506031186,0.00205359547535685,0.00288509784244857,0.00266656209560409,0.00110589509795071,0.0050260970423352,0.00200672677425737,0.00348754694774737,0.0018074031231926,0.00461950579488301,0.00062582741605488
GIF9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudorhodobacter,0.000582081459509457,0.000911906073674411,0.00222085332641681,0.000277537930183792,0.000389868153678938,0.00062111801242236,0.00010082550885374,0.000142101523644115,6.83456925127294e-05,0.000479616306954436,0.000173360300491188,0.000257428655486908,0.000269323996768112,0.000125439036628199,0,9.02771508531191e-05,3.22185707842e-05,2.82637573839066e-05,3.46158505979888e-05,7.22961249277039e-05,5.46687076317516e-05,0.00033698399326032
Thaumasiovibrio,0,5.69941296046507e-05,6.4842432888082e-05,0,0,4.77783086478739e-05,7.5619131640305e-05,6.31562327307176e-05,5.1259269384547e-05,2.28388717597351e-05,1.92622556101319e-05,1.83877611062077e-05,6.7330999192028e-05,0.000752634219769192,0.000627426375436257,0,0.0001449835685289,0.000565275147678132,2.59618879484916e-05,0,0.000136671769079379,0
Izemoplasmataceae,0.000191369246962013,0.000987898246480612,0.000567371287770717,0.000400888121376588,0.00271726288927744,0.000445930880713489,0.0018022559707606,0.00154732770190258,0.00123022246522913,0.00242092040653192,0.00385245112202639,0.000735510444248308,0.00272690546727713,0.0017059708981435,0.00572526567585585,0.0229303963166922,0.0135640183001482,0.0219326757299115,0.00715682711113419,0.00472334682860999,0.00196807347474306,0.00057768684558912
Aliiglaciecola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73343538158758e-05,0
Desulfofrigus fragile,0.00019934296558543,3.79960864031005e-05,4.86318246660615e-05,0,1.18141864751193e-05,4.77783086478739e-05,1.26031886067175e-05,9.47343490960764e-05,0,0,0,0,3.3665499596014e-05,0,0,2.25692877132798e-05,0,2.82637573839066e-05,3.46158505979888e-05,0,0,0.00014442171139728
UBA10353 marine group,0,0,0,0,1.18141864751193e-05,0,0,0,0,4.56777435194701e-05,0,1.83877611062077e-05,0,0,0,2.25692877132798e-05,0,0,0,0,0,0
TRA3-20,3.18948744936689e-05,0.000151984345612402,4.86318246660615e-05,0.000370050573578389,0.000271726288927744,0,0.00010082550885374,0.000836820083682008,0.000700543348255476,0.000159872102318145,3.85245112202639e-05,7.35510444248308e-05,3.3665499596014e-05,2.50878073256397e-05,3.92141484647661e-05,0.000203123589419518,0.000161092853921,5.65275147678132e-05,3.46158505979888e-05,0.000120493541546173,0.000191340476711131,0.00026477313756168
