taxon,EOI15_S_2019-08-21,EOI15_S_2019-09-13,EOI15_S_2019-10-23,EOI15_S_2019-11-08,EOI15_S_2019-11-28,EOI15_S_2020-01-21,EOI15_S_2020-02-07,EOI15_S_2020-03-26,EOI15_S_2020-04-23,EOI15_S_2020-05-15,EOI15_S_2020-06-09,EOI15_S_2020-07-02,EOI15_S_2020-07-15,EOI15_S_2020-07-28,EOI15_S_2020-08-14,EOI15_S_2020-09-01,EOI15_S_2020-09-23,EOI15_S_2020-10-09,EOI15_S_2020-10-22,EOI15_S_Au2020,EOI15_S_2020-12-02,EOI15_S_Wi2021
Vicinamibacterales (Acidobacteria group 6),0,5.89594830432527e-05,2.49700359568518e-05,2.86524741411421e-05,0.00015904391884216,1.99473390249741e-05,5.39985960365031e-05,1.51735858218014e-05,0,9.03570912245193e-05,0,0,9.73833104482554e-06,0,1.54185361641766e-05,0,2.69807222739353e-05,0,1.61111021604988e-05,3.65960769005563e-05,0.000102173746455848,1.87701779412869e-05
Leptospirales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MidBa8,0.00612669065640898,0.00491722088580727,0.00621753895325609,0.00441248101773588,0.00624815395451344,0.00480730870501875,0.00423888978886549,0.0010318038358825,0.00233895705521472,0.000957785166979905,0.00465594261865313,0.00181261580600983,0.00407062237673707,0.00209194411339605,0.00208150238216384,0.00318205486358489,0.00326466739514617,0.002439100659808,0.00275499846944529,0.00220796330633356,0.00312907098521035,0.0060064569412118
SZB50,0,0,0,0,0,0,0,0,0,0,0,2.01401756223314e-05,9.73833104482554e-06,0,0,0,0,1.56352606397949e-05,0,0,0,1.87701779412869e-05
Desulfocapsa,0.000294701575877901,0.000365548794868167,0.00027467039552537,0.000229219793129137,0.00015904391884216,0.00103726162929865,0.000566985258383282,0.00124423403738772,0.00277990797546012,0.00207821309816394,0.00243283488181875,0.000664625795536937,0.00181132957433755,0.000950883687907295,0.000925112169850594,0.00146291872949228,0.00195610236486031,0.00125082085118359,0.00170777682901287,0.00203718161413097,0.00132825870392603,0.00187701779412869
Sphingorhabdus,0.000201637920337511,8.25432762605538e-05,7.49101078705553e-05,2.86524741411421e-05,0.000113602799172972,0,5.39985960365031e-05,3.03471716436028e-05,5.75153374233129e-05,0.000614428220326731,0,0,1.94766620896511e-05,0,1.54185361641766e-05,1.65301551355059e-05,0,4.69057819193846e-05,6.44444086419952e-05,2.43973846003708e-05,5.10868732279241e-05,3.75403558825738e-05
Algoriphagus,3.10212185134632e-05,4.71675864346021e-05,0,0.000114609896564568,6.8161679503783e-05,0,5.39985960365031e-05,1.51735858218014e-05,1.91717791411043e-05,1.80714182449039e-05,0,4.02803512446629e-05,1.94766620896511e-05,0,1.54185361641766e-05,0,0,0,0,2.43973846003708e-05,0,1.87701779412869e-05
Albidovulum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sva0485,0.00414133267154734,0.00458704778076506,0.00454454654414702,0.00300850978481992,0.00256742326130916,0.00408920450011968,0.00558885468977807,0.00285263413449866,0.003125,0.00435521179702183,0.00710975021497032,0.00753242568275195,0.00462570724629213,0.00786063848670031,0.00797138319687929,0.00838905373126927,0.00763554440352368,0.00795834766565559,0.00770110683271843,0.00659949253440031,0.0044445579708294,0.00495532697649974
Marinimicrobia (SAR406 clade),0.00193882615709145,0.00285363897929343,0.0055932880543348,0.0019770207157388,0.00188580646627133,0.00137636639272321,0.00548085749770506,0.00163874726875455,0.00143788343558282,0.00191557033395981,0.00230699859482813,0.00441069846129058,0.00037005657970337,0.00168623373988894,0.00218943213531307,0.00184311229760891,0.0014164879193816,0.00154789080333969,0.00103111053827192,0.000561139845808529,0.000485325295665279,0.0015766949470681
Sphingomonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytophagales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vadinHA49,0.000496339496215411,0.000648554313475779,0.000374550539352777,0.000458439586258273,0.000499852316361075,0.00247347003909678,0.00107997192073006,0.000227603787327021,0.000306748466257669,0.000325285528408269,0.000713072292946876,0.00056392491742528,0.00149970298090313,0.00153409234982377,0.00251322139476078,0.00203320908166723,0.00180770839235366,0.00281434691516308,0.00230388760895133,0.00253732799843857,0.00398477611177808,0.000788347473534049
Vibrio,0.000108574264797121,0.000318381208433564,0.000149820215741111,0.000659006905246268,0.000181764478676755,0.000159578712199793,8.09978940547546e-05,6.06943432872056e-05,3.83435582822086e-05,0.000722856729796154,2.09727144984375e-05,0.000120841053733989,0,1.26784491720973e-05,0,1.65301551355059e-05,9.44325279587735e-05,0,1.61111021604988e-05,4.87947692007417e-05,0,0.000150161423530295
FFCH9454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limnobacter,0,1.17918966086505e-05,2.49700359568518e-05,2.86524741411421e-05,0,0,5.39985960365031e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiothrix,0.000558381933242338,0.000176878449129758,0.000249700359568518,0.000401134637975989,0.00084066071387999,3.98946780499481e-05,2.69992980182515e-05,0.000121388686574411,0.00013420245398773,3.61428364898077e-05,2.09727144984375e-05,6.04205268669943e-05,0,0,0,1.65301551355059e-05,0,0,0,2.43973846003708e-05,0,0.000131391245589008
Simplicispira metamorpha,1.55106092567316e-05,0,0,5.73049482822842e-05,4.54411196691886e-05,0,0,3.03471716436028e-05,0.00013420245398773,0.000126499927714327,0,0,0,0,0,0,0,0,0,0,0,3.75403558825738e-05
Phaselicystis,0.00077553046283658,0.000624970520258478,0.00102377147423092,0.00117475143978683,0.00165860086792539,0.000558525492699274,0.000782979642529294,0.000440033988832241,0.000287576687116564,0.00023492843718375,0.000272645288479688,0.000523644566180617,0.000389533241793021,0.000291604330958237,0.00053964876574618,0.000297542792439107,0.000323768667287223,0.000140717345758154,0.00012888881728399,0.000256172538303894,0.000447010140744336,0.000563105338238607
[Cytophaga] xylanolytica group,3.10212185134632e-05,0,0,0,2.27205598345943e-05,0,0,0,5.75153374233129e-05,1.80714182449039e-05,0,0,0,0,0,0,0,0,0,0,0,0
Cryomorphaceae,0,1.17918966086505e-05,7.49101078705553e-05,5.73049482822842e-05,4.54411196691886e-05,0,2.69992980182515e-05,4.55207574654042e-05,3.83435582822086e-05,0.000343356946653173,2.09727144984375e-05,4.02803512446629e-05,0,1.26784491720973e-05,1.54185361641766e-05,0,0,0,0,0,0,9.38508897064344e-05
Campylobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPR2,6.20424370269264e-05,4.71675864346021e-05,0,5.73049482822842e-05,0,0,2.69992980182515e-05,3.03471716436028e-05,0,0.000289142691918462,4.19454289968751e-05,4.02803512446629e-05,1.94766620896511e-05,1.26784491720973e-05,0,8.26507756775297e-06,0,0,0,7.31921538011125e-05,7.66303098418861e-05,0
Acidobacteriota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluviicoccus,0,0,0,2.86524741411421e-05,2.27205598345943e-05,0,0,0,3.83435582822086e-05,1.80714182449039e-05,0,0,0,0,0,1.65301551355059e-05,0,0,0,0,0,0
Thermoanaerobaculaceae,0,0,0,0,0,0,0,0,0,0,0,0,9.73833104482554e-06,0,0,0,0,0,0,0,0,0
Rhodopirellula,1.55106092567316e-05,5.89594830432527e-05,2.49700359568518e-05,0.000114609896564568,2.27205598345943e-05,3.98946780499481e-05,0,0.00010621510075261,0,0,8.38908579937501e-05,8.05607024893257e-05,3.89533241793022e-05,1.26784491720973e-05,6.16741446567063e-05,1.65301551355059e-05,1.34903611369676e-05,1.56352606397949e-05,1.61111021604988e-05,2.43973846003708e-05,2.5543436613962e-05,5.63105338238607e-05
Rubrivirga,0,1.17918966086505e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBNT15,0,1.17918966086505e-05,2.49700359568518e-05,2.86524741411421e-05,0,3.98946780499481e-05,2.69992980182515e-05,0,0,0.000126499927714327,0,4.02803512446629e-05,0,0,0,0,0,0,0,0,2.5543436613962e-05,0
Hirschia,0.000201637920337511,5.89594830432527e-05,0.000224730323611666,0.000372482163834847,0.000340808397518915,7.97893560998963e-05,0.000161995788109509,7.5867929109007e-05,1.91717791411043e-05,1.80714182449039e-05,0,4.02803512446629e-05,9.73833104482554e-06,3.80353475162918e-05,1.54185361641766e-05,2.47952327032589e-05,8.09421668218058e-05,3.12705212795897e-05,0,3.65960769005563e-05,0.000102173746455848,5.63105338238607e-05
Gallionellaceae,0.000108574264797121,2.35837932173011e-05,2.49700359568518e-05,0.000171914844846853,4.54411196691886e-05,0,2.69992980182515e-05,0,7.66871165644172e-05,0,0,0,0,1.26784491720973e-05,1.54185361641766e-05,0,0,0,0,0,0,0
Turicella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000632159982731239,0,0,0,0,0,0,0
Paracoccus,4.65318277701948e-05,3.53756898259516e-05,2.49700359568518e-05,5.73049482822842e-05,0.000136323359007566,0,0,0,0,0,2.09727144984375e-05,0,0,0,3.08370723283531e-05,0,2.69807222739353e-05,0,0,2.43973846003708e-05,3.83151549209431e-05,0
SB-5,0.00772428340985234,0.00748785434649309,0.00724131042748702,0.00618893441448669,0.00597550723649831,0.0059243596904173,0.00928775851827852,0.00544731731002671,0.00728527607361963,0.00612621078502241,0.0109058115391875,0.00942560219125111,0.00718688831108125,0.0130080888505718,0.0100837226513715,0.020075873412072,0.00968607929634276,0.0129772663310297,0.0105527719151267,0.0100883185322533,0.00500651357633656,0.0145468879044973
Francisellales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blastopirellula,1.55106092567316e-05,7.07513796519032e-05,7.49101078705553e-05,0.000171914844846853,2.27205598345943e-05,1.99473390249741e-05,5.39985960365031e-05,6.06943432872056e-05,3.83435582822086e-05,0,2.09727144984375e-05,4.02803512446629e-05,9.73833104482554e-06,0,1.54185361641766e-05,1.65301551355059e-05,1.34903611369676e-05,1.56352606397949e-05,1.61111021604988e-05,1.21986923001854e-05,0,0
JTB23,3.10212185134632e-05,4.71675864346021e-05,4.99400719137036e-05,0,0.000113602799172972,0,2.69992980182515e-05,4.55207574654042e-05,3.83435582822086e-05,5.42142547347116e-05,0,0.00014098122935632,9.73833104482554e-06,5.07137966883891e-05,1.54185361641766e-05,4.13253878387649e-05,0,0,0,6.09934615009271e-05,1.2771718306981e-05,0.000131391245589008
Lutibacter,0.00162861397195682,0.000530635347389274,0.00122353176188574,0.000744964327669694,0.000613455115534047,5.98420170749222e-05,0.000485987364328527,7.5867929109007e-05,7.66871165644172e-05,0.000271071273673558,2.09727144984375e-05,8.05607024893257e-05,0,0.000114106042548875,7.70926808208829e-05,0.000132241241084048,4.04710834109029e-05,0,3.22222043209976e-05,8.53908461012979e-05,3.83151549209431e-05,3.75403558825738e-05
Porticoccus,0,0,0,5.73049482822842e-05,4.54411196691886e-05,0,0,1.51735858218014e-05,0,0,0,0,0,0,0,0,1.34903611369676e-05,0,0,0,0,1.87701779412869e-05
Blastocatellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hormoscilla SI04-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfurivibrio,0,0,0,0,0,0,0,0,0,0,0,0,1.94766620896511e-05,0,0,0,0,0,0,0,0,1.87701779412869e-05
Haliangiaceae,0.000108574264797121,0.000129710862695156,7.49101078705553e-05,2.86524741411421e-05,0.000113602799172972,1.99473390249741e-05,0.000242993682164264,0.000242777373148823,7.66871165644172e-05,0.000487928292612404,0.00025167257398125,0.000302102634334971,0.000282411600299941,0.000215533635925654,0.00058590437423871,0.000264482482168095,0.000188865055917547,0.000125082085118359,0.000177222123765487,0.00015858299990241,0.000293749521060564,0.000225242135295443
Salinirepens,0,1.17918966086505e-05,0,2.86524741411421e-05,0,0,0,1.51735858218014e-05,0,5.42142547347116e-05,0,0,0,0,0,0,0,0,0,0,0,0
Halobacteriovorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaetbulibacter,0,2.35837932173011e-05,0,0,4.54411196691886e-05,0,0,0,1.91717791411043e-05,0,0,2.01401756223314e-05,0,0,0,0,0,0,0,0,1.2771718306981e-05,0
Pseudarcobacter,0,0,0,2.86524741411421e-05,6.8161679503783e-05,0,0,0,9.58588957055215e-05,5.42142547347116e-05,0,0,0,0,0,0,0,0,0,0,0,0
Thalassotalea,4.65318277701948e-05,4.71675864346021e-05,4.99400719137036e-05,0.000200567318987995,4.54411196691886e-05,0,0,9.10415149308085e-05,3.83435582822086e-05,0.000108428509469423,0,0,0,0,0,8.26507756775297e-06,0,0,0,0,0,5.63105338238607e-05
Rubritalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26507756775297e-06,0,0,0,0,0,0
Dissulfuribacteraceae,0.000108574264797121,0.000106127069477855,0.000349580503395925,0.000200567318987995,2.27205598345943e-05,0.000578472831724248,0.000296992278200767,3.03471716436028e-05,9.58588957055215e-05,1.80714182449039e-05,0.000146809001489063,2.01401756223314e-05,0.000360318248658545,0.000177498288409362,0.000246696578626825,0.000347133257845625,0.000310278306150256,0.000562869383032615,0.00053166637129646,0.000121986923001854,0.000485325295665279,0.000187701779412869
Desulfomicrobium,0.000822062290606775,0.000235837932173011,0.000524370755093887,0.000601701956963984,0.000658896235203235,0,2.69992980182515e-05,7.5867929109007e-05,0.000115030674846626,0.000216857018938846,4.19454289968751e-05,4.02803512446629e-05,9.73833104482554e-06,2.53568983441945e-05,1.54185361641766e-05,4.13253878387649e-05,5.39614445478705e-05,0,0,8.53908461012979e-05,2.5543436613962e-05,7.50807117651475e-05
Nitrincolaceae,0,3.53756898259516e-05,0,0,0,0,2.69992980182515e-05,1.51735858218014e-05,0,1.80714182449039e-05,0,2.01401756223314e-05,0,0,0,0,0,0,0,0,0,0
HTCC5015,0,0,0,0,0,0,0,0,0,0,0,0,9.73833104482554e-06,0,0,0,0,0,0,0,0,0
Alcanivorax,0,1.17918966086505e-05,9.98801438274071e-05,0,2.27205598345943e-05,0,2.69992980182515e-05,1.51735858218014e-05,1.91717791411043e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.75403558825738e-05
Flavobacteriales,3.10212185134632e-05,4.71675864346021e-05,2.49700359568518e-05,5.73049482822842e-05,4.54411196691886e-05,0,5.39985960365031e-05,7.5867929109007e-05,1.91717791411043e-05,0.000144571345959231,2.09727144984375e-05,2.01401756223314e-05,0,0,1.54185361641766e-05,8.26507756775297e-06,0,0,0,0,1.2771718306981e-05,0
Run-SP154,0.00102370021094429,0.00156832224895052,0.000724131042748702,0.00100283659493997,0.00104514575239134,0.00514641346844331,0.00126896700685782,0.00182083029861617,0.00189800613496933,0.002819141246205,0.0013422537279,0.00138967211794087,0.00496654883286102,0.00195248117250298,0.00188106141202954,0.00232248679653859,0.00242826500465417,0.00225147753213046,0.00381833121203822,0.00280569922904265,0.00487879639326675,0.00324724078384263
Proteobacteria superphylum,0,0,0,2.86524741411421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteiniphilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dyadobacter,0,0,0,2.86524741411421e-05,2.27205598345943e-05,0,0,0,0,0,0,0,9.73833104482554e-06,0,0,0,0,0,0,0,0,0
Labilibacter,9.30636555403896e-05,4.71675864346021e-05,2.49700359568518e-05,0.000171914844846853,9.08822393383773e-05,0.000179526051224767,0.000107997192073006,0,7.66871165644172e-05,0,0,0,0,3.80353475162918e-05,0,8.26507756775297e-06,0,1.56352606397949e-05,0,2.43973846003708e-05,0,7.50807117651475e-05
ADurb.Bin120,0.00513401166397816,0.00575444554502146,0.00387035557331203,0.00389673648319532,0.00427146524890373,0.0123673501954839,0.00558885468977807,0.00358096625394513,0.00709355828220859,0.00209628451640885,0.00759212264843439,0.00404817530008862,0.014626973229328,0.00344853817481046,0.0038854711133725,0.00409121339603772,0.00882269618357683,0.00755183088902092,0.00968277239845978,0.0102225041475554,0.0125801425323763,0.00180193708236354
Thauera,0.00350539769202134,0.00110843828121315,0.00232221334398722,0.00550127503509928,0.00754322586508532,0.00043884145854943,0.000755980344511043,0.000273124544792425,0.000325920245398773,0.00224085586236808,4.19454289968751e-05,0.00042294368806896,3.89533241793022e-05,5.07137966883891e-05,0.000123348289313413,7.43856981097768e-05,8.09421668218058e-05,0,3.22222043209976e-05,0.00015858299990241,0.000191575774604715,0.000187701779412869
GIF9,0,0,2.49700359568518e-05,0,0,0,0,0,0,0,0,0,9.73833104482554e-06,2.53568983441945e-05,0,0,0,0,0,0,0,0
Pseudorhodobacter,0.000248169748107706,0.000117918966086505,9.98801438274071e-05,0.000429787112117131,0.000386249517188104,7.97893560998963e-05,0.000215994384146012,9.10415149308085e-05,0.00013420245398773,0.000162642764204135,0,4.02803512446629e-05,9.73833104482554e-06,0,3.08370723283531e-05,1.65301551355059e-05,0,1.56352606397949e-05,0,0,0,3.75403558825738e-05
Thaumasiovibrio,3.10212185134632e-05,9.43351728692043e-05,2.49700359568518e-05,0.000114609896564568,0.000272646718015132,0,0,4.55207574654042e-05,5.75153374233129e-05,0.000180714182449039,2.09727144984375e-05,6.04205268669943e-05,0,1.26784491720973e-05,0,0,0,0,0,0,0,0
Izemoplasmataceae,0.00673160441742152,0.00512947502476298,0.0113863363963244,0.0048995730781353,0.00449867084724968,0.000219420729274715,0.00237593822560613,0.000364166059723234,0.000249233128834356,0.000740928148041058,0.000272645288479688,0.000946588254249577,1.94766620896511e-05,0.000266247432614043,6.16741446567063e-05,0.000380193568116637,4.04710834109029e-05,0,0,2.43973846003708e-05,3.83151549209431e-05,0.00172685637059839
Aliiglaciecola,0,1.17918966086505e-05,0,0,2.27205598345943e-05,0,5.39985960365031e-05,1.51735858218014e-05,1.91717791411043e-05,1.80714182449039e-05,0,0,0,0,0,0,0,0,0,0,0,0
Desulfofrigus fragile,0,0,0,0,2.27205598345943e-05,0,0,0,0,0,0,0,9.73833104482554e-06,0,0,0,0,0,0,0,1.2771718306981e-05,1.87701779412869e-05
UBA10353 marine group,0.000341233403648095,0.000589594830432527,0.000324610467439073,0.000515744534540558,0.000749778474541613,0.000259315407324663,0.000458988066310276,0.0011076717649915,0.000364263803680982,0.000632499638571635,0.000230699859482813,0.00056392491742528,0.000964094773437728,0.000646600907776961,0.000971367778343124,0.000446314188658661,0.000795931307081091,0.000562869383032615,0.000451110860493966,0.0011710744608178,0.00234999616848451,7.50807117651475e-05
TRA3-20,1.55106092567316e-05,2.35837932173011e-05,0,2.86524741411421e-05,0.000113602799172972,3.98946780499481e-05,0,0,1.91717791411043e-05,0,0,6.04205268669943e-05,0,0,1.54185361641766e-05,4.13253878387649e-05,0,0,0,1.21986923001854e-05,6.38585915349051e-05,5.63105338238607e-05
Desulfatirhabdium,0.00398622657898002,0.00379699070798547,0.00322113463843388,0.0019770207157388,0.00270374662031672,0.00500678209526849,0.00396889680868297,0.00206360767176499,0.00389187116564417,0.00289142691918462,0.00507539690862188,0.00465238056875856,0.00220086281613057,0.00353728731901514,0.0038854711133725,0.00560372259093652,0.00437087700837751,0.00326776947371713,0.00322222043209976,0.00228115546013467,0.00143043245038187,0.00435468128237856
Chroococcidiopsis PCC-6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG8-4,0.000263680357364437,0.000153294655912457,0.000399520575309628,0.000114609896564568,0.00015904391884216,7.97893560998963e-05,0.000485987364328527,0.00010621510075261,0.000191717791411043,0.000451785456122597,0.000146809001489063,0.000503504390558286,0.00017528995880686,0.000393031924335015,0.000231278042462649,0.000256217404600342,0.000161884333643612,0.000281434691516308,0.000112777715123492,0.000207377769103152,0.000204347492911696,0.000431714092649598
Desulfovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahniella,4.65318277701948e-05,3.53756898259516e-05,0,5.73049482822842e-05,0.000181764478676755,0.000159578712199793,2.69992980182515e-05,0,0,1.80714182449039e-05,0,0,0,0,0,0,0,0,1.61111021604988e-05,0,2.5543436613962e-05,1.87701779412869e-05
Desulforhopalus singaporensis,3.10212185134632e-05,2.35837932173011e-05,4.99400719137036e-05,5.73049482822842e-05,6.8161679503783e-05,3.98946780499481e-05,2.69992980182515e-05,3.03471716436028e-05,5.75153374233129e-05,0,0,0,0,2.53568983441945e-05,0,0,1.34903611369676e-05,3.12705212795897e-05,3.22222043209976e-05,1.21986923001854e-05,0,7.50807117651475e-05
